"city","station_name","station_id","year","month","day","mean_temp","lat","lon"
"Iqaluit","IQALUIT A",1758,1982,7,1,8.7,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1983,7,1,6.3,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1984,7,1,8,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1985,7,1,10.7,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1986,7,1,4.5,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1987,7,1,5.8,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1988,7,1,5.1,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1989,7,1,11.4,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1990,7,1,4.5,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1991,7,1,12.8,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1992,7,1,3.9,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1993,7,1,5.2,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1994,7,1,5,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1995,7,1,5.3,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1996,7,1,7.3,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1997,7,1,10.6,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1998,7,1,7.1,63.75,-68.55
"Iqaluit","IQALUIT A",1758,1999,7,1,5.5,63.75,-68.55
"Iqaluit","IQALUIT A",1758,2000,7,1,3.5,63.75,-68.55
"Iqaluit","IQALUIT A",1758,2001,7,1,3.1,63.75,-68.55
"Iqaluit","IQALUIT A",1758,2002,7,1,11.7,63.75,-68.55
"Iqaluit","IQALUIT A",1758,2003,7,1,3.9,63.75,-68.55
"Iqaluit","IQALUIT CLIMATE",42503,2005,7,1,4.7,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2006,7,1,7.8,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2007,7,1,9.3,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2008,7,1,4,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2009,7,1,4.6,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2010,7,1,10.8,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2011,7,1,8.6,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2012,7,1,6.4,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2013,7,1,5.4,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2014,7,1,5.1,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2015,7,1,5,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2016,7,1,7.8,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2017,7,1,13.3,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2018,7,1,6.4,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2019,7,1,4.4,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2020,7,1,10.6,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2021,7,1,9.1,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2022,7,1,6.1,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2023,7,1,4.6,63.75,-68.54
"Iqaluit","IQALUIT CLIMATE",42503,2024,7,1,8.2,63.75,-68.54
